Epoch,Ours,ResNet-50,ResNet-101,ResNeXt-50,ResNeXt-101
1,1.0601169892719813,2.556116603669666,2.610757064251673,2.6336613496144614,2.478743663855961
2,0.9314803310803004,1.8680155390784852,1.8722964071092152,1.890438105378832,1.8724059632846288
3,0.8679656074160621,1.8343644028618225,1.8828440592402504,1.900157556647346,1.86753420318876
4,0.8282768768923623,1.840848289784931,1.834395303612664,1.8791077477591376,1.8553053481238229
5,0.7891038230487278,1.8214919481958665,1.8327034428006128,1.866404354572296,1.8307381783212933
6,0.7623014521031153,1.809751581578028,1.8232492322013487,1.8877044291723344,1.8154662450154624
7,0.718517949183782,1.7769811295327689,1.8023393210910617,1.8686768100375224,1.824179981436048
8,0.7026116138412839,1.813954776241666,1.8007962703704834,1.8389336551938735,1.793602739061628
9,0.6857422788937887,1.7963448479062034,1.7949105926922388,1.825213730335236,1.8084219353539603
10,0.6654956255640302,1.8010760176749456,1.7916163120950972,1.846263817378453,1.7811410143261863
11,0.6183210689397085,1.790892950126103,1.794018907206399,1.793907920519511,1.8215924075671608
12,0.615825912072545,1.767612724077134,1.7686938160941714,1.8078386102403916,1.789175950345539
13,0.6291915078957876,1.7362380964415414,1.7803479064078558,1.8007787409282865,1.763230116594405
14,0.5886618331784294,1.7726777820360091,1.7699965352103824,1.8074226180712385,1.7648059470312936
15,0.5758905886184602,1.773375826222556,1.7676230583872117,1.80117149296261,1.771872293381464
16,0.5400148246969495,1.734123068196433,1.7618485263415746,1.781384547551473,1.7793216052509488
17,0.5529440435625258,1.7523025302659898,1.7768574357032776,1.793043993768238,1.7691761084965296
18,0.544233439933686,1.700924033210391,1.7991074266887843,1.7735431903884524,1.7590215858959015
19,0.5568338888032096,1.752307006290981,1.7667822951362246,1.773740842228844,1.7494479048819769
20,0.5552031546831131,1.7340570489565532,1.7643458474250069,1.762363714831216,1.7576115755807786
21,0.4956997938099362,1.7178889456249418,1.774983701251802,1.760011335213979,1.749763128303346
22,0.4816901158718836,1.731573516414279,1.74483623391106,1.7613004815010798,1.7461431054841905
23,0.511324615705581,1.7107795306614466,1.766599992911021,1.755130029859997,1.745389027254922
24,0.4909029610100247,1.7299220193000069,1.7467613929793948,1.7507365459487552,1.737573515801203
