Epoch,Ours_Train,Ours_Test,ResNet-50_Train,ResNet-50_Test,ResNet-101_Train,ResNet-101_Test,ResNeXt-50_Train,ResNeXt-50_Test,ResNeXt-101_Train,ResNeXt-101_Test
1,0.4256756756756756,0.560546875,0.3603603603603603,0.1875,0.3536036036036036,0.5,0.3558558558558558,0.35546875,0.3941441441441441,0.517578125
2,0.5653153153153153,0.578125,0.5495495495495496,0.490234375,0.5180180180180181,0.525390625,0.5247747747747747,0.38671875,0.4932432432432432,0.517578125
3,0.6509009009009009,0.619140625,0.5405405405405406,0.533203125,0.5518018018018018,0.515625,0.527027027027027,0.6171875,0.509009009009009,0.494140625
4,0.6779279279279279,0.576171875,0.5698198198198198,0.505859375,0.5337837837837838,0.556640625,0.545045045045045,0.603515625,0.4887387387387387,0.505859375
5,0.7162162162162162,0.552734375,0.5743243243243243,0.548828125,0.5608108108108109,0.52734375,0.5337837837837838,0.60546875,0.527027027027027,0.51953125
6,0.7477477477477478,0.591796875,0.5968468468468469,0.5546875,0.536036036036036,0.50390625,0.5990990990990991,0.564453125,0.5067567567567568,0.517578125
7,0.7792792792792793,0.634765625,0.5945945945945946,0.54296875,0.5765765765765766,0.544921875,0.6171171171171171,0.517578125,0.5292792792792793,0.509765625
8,0.7725225225225225,0.654296875,0.5833333333333334,0.57421875,0.5585585585585585,0.564453125,0.5855855855855856,0.52734375,0.5135135135135135,0.54296875
9,0.8198198198198198,0.5546875,0.5855855855855856,0.478515625,0.5653153153153153,0.59375,0.5743243243243243,0.578125,0.5292792792792793,0.490234375
10,0.8400900900900901,0.591796875,0.5923423423423423,0.578125,0.5765765765765766,0.546875,0.6261261261261262,0.626953125,0.5675675675675675,0.53125
11,0.8716216216216216,0.65234375,0.6036036036036037,0.60546875,0.5472972972972973,0.458984375,0.6171171171171171,0.580078125,0.545045045045045,0.482421875
12,0.8806306306306306,0.640625,0.6261261261261262,0.513671875,0.5563063063063063,0.5234375,0.6013513513513513,0.615234375,0.5675675675675675,0.541015625
13,0.8671171171171171,0.611328125,0.6216216216216216,0.53125,0.6306306306306306,0.58984375,0.6216216216216216,0.548828125,0.5653153153153153,0.490234375
14,0.8693693693693694,0.6640625,0.6531531531531531,0.578125,0.6013513513513513,0.580078125,0.6486486486486487,0.568359375,0.5540540540540541,0.544921875
15,0.8941441441441441,0.63671875,0.6373873873873874,0.62890625,0.5765765765765766,0.552734375,0.6711711711711712,0.533203125,0.5495495495495496,0.623046875
16,0.8986486486486487,0.681640625,0.6081081081081081,0.541015625,0.5990990990990991,0.572265625,0.6734234234234234,0.568359375,0.5382882882882883,0.580078125
17,0.8896396396396397,0.673828125,0.6418918918918919,0.59375,0.6396396396396397,0.5,0.6936936936936937,0.48828125,0.5788288288288288,0.587890625
18,0.8918918918918919,0.65234375,0.6283783783783784,0.470703125,0.6306306306306306,0.587890625,0.7162162162162162,0.494140625,0.5855855855855856,0.546875
19,0.8806306306306306,0.6796875,0.6148648648648649,0.548828125,0.6148648648648649,0.599609375,0.6621621621621622,0.4921875,0.5900900900900901,0.57421875
20,0.9144144144144144,0.662109375,0.6396396396396397,0.52734375,0.6328828828828829,0.611328125,0.6554054054054054,0.564453125,0.5923423423423423,0.53125
21,0.90990990990991,0.630859375,0.6261261261261262,0.55859375,0.6328828828828829,0.5234375,0.6418918918918919,0.53515625,0.6103603603603603,0.564453125
22,0.9076576576576576,0.654296875,0.6644144144144144,0.59765625,0.6486486486486487,0.625,0.6554054054054054,0.572265625,0.5900900900900901,0.494140625
23,0.9121621621621622,0.64453125,0.6531531531531531,0.583984375,0.6441441441441441,0.58984375,0.6801801801801802,0.568359375,0.5923423423423423,0.56640625
