Epoch,Ours_Train,Ours_Test,ResNet-50_Train,ResNet-50_Test,ResNet-101_Train,ResNet-101_Test,ResNeXt-50_Train,ResNeXt-50_Test,ResNeXt-101_Train,ResNeXt-101_Test
1,0.4029411764705882,0.51171875,0.3,0.169921875,0.3205882352941177,0.4375,0.3676470588235294,0.42578125,0.3147058823529411,0.169921875
2,0.5264705882352941,0.53515625,0.5676470588235294,0.1796875,0.5088235294117647,0.48828125,0.4970588235294118,0.291015625,0.5176470588235295,0.185546875
3,0.5911764705882353,0.5234375,0.5617647058823529,0.291015625,0.5647058823529412,0.466796875,0.5235294117647059,0.55859375,0.5235294117647059,0.291015625
4,0.6264705882352941,0.541015625,0.5176470588235295,0.55078125,0.5588235294117647,0.453125,0.55,0.55859375,0.5294117647058824,0.423828125
5,0.6852941176470588,0.546875,0.5852941176470589,0.544921875,0.5676470588235294,0.509765625,0.5882352941176471,0.646484375,0.538235294117647,0.525390625
6,0.7411764705882353,0.603515625,0.6,0.52734375,0.5676470588235294,0.4609375,0.6029411764705882,0.595703125,0.5705882352941176,0.591796875
7,0.7529411764705882,0.55859375,0.5764705882352941,0.619140625,0.5823529411764706,0.560546875,0.538235294117647,0.59765625,0.6,0.57421875
8,0.7852941176470588,0.5703125,0.6,0.615234375,0.5294117647058824,0.390625,0.5735294117647058,0.58203125,0.5676470588235294,0.59765625
9,0.8235294117647058,0.61328125,0.5823529411764706,0.599609375,0.5588235294117647,0.515625,0.611764705882353,0.517578125,0.5823529411764706,0.6328125
10,0.8294117647058824,0.6015625,0.6147058823529412,0.58984375,0.5676470588235294,0.546875,0.6411764705882353,0.580078125,0.6235294117647059,0.625
11,0.8441176470588235,0.587890625,0.5735294117647058,0.541015625,0.5470588235294118,0.59765625,0.6441176470588236,0.572265625,0.6029411764705882,0.544921875
12,0.8852941176470588,0.548828125,0.6088235294117647,0.58203125,0.5588235294117647,0.5625,0.6323529411764706,0.51953125,0.5852941176470589,0.48828125
13,0.8764705882352941,0.6015625,0.6588235294117647,0.57421875,0.611764705882353,0.568359375,0.6205882352941177,0.615234375,0.6205882352941177,0.6171875
14,0.8735294117647059,0.58203125,0.638235294117647,0.587890625,0.5294117647058824,0.53515625,0.6470588235294118,0.58203125,0.5882352941176471,0.494140625
15,0.9058823529411764,0.5859375,0.6970588235294117,0.611328125,0.5735294117647058,0.5078125,0.6352941176470588,0.53515625,0.5735294117647058,0.5625
16,0.8794117647058823,0.595703125,0.6764705882352942,0.609375,0.5823529411764706,0.556640625,0.5852941176470589,0.609375,0.6235294117647059,0.51171875
17,0.923529411764706,0.615234375,0.6205882352941177,0.560546875,0.5529411764705883,0.5390625,0.6441176470588236,0.572265625,0.6029411764705882,0.541015625
18,0.8970588235294118,0.603515625,0.611764705882353,0.54296875,0.5764705882352941,0.37890625,0.6558823529411765,0.62890625,0.6705882352941176,0.599609375
19,0.9176470588235294,0.61328125,0.6205882352941177,0.59375,0.5705882352941176,0.54296875,0.6617647058823529,0.59765625,0.6,0.5078125
20,0.9058823529411764,0.599609375,0.6852941176470588,0.58984375,0.5617647058823529,0.544921875,0.6852941176470588,0.55078125,0.6088235294117647,0.5
21,0.923529411764706,0.580078125,0.6794117647058824,0.552734375,0.5529411764705883,0.583984375,0.6852941176470588,0.546875,0.6264705882352941,0.5703125
22,0.9294117647058824,0.58984375,0.6352941176470588,0.478515625,0.5764705882352941,0.50390625,0.6470588235294118,0.587890625,0.6735294117647059,0.611328125
23,0.9382352941176472,0.626953125,0.6352941176470588,0.6015625,0.5705882352941176,0.546875,0.6882352941176471,0.595703125,0.6558823529411765,0.59375
24,0.9294117647058824,0.6171875,0.6794117647058824,0.564453125,0.5705882352941176,0.580078125,0.7176470588235294,0.578125,0.6441176470588236,0.6015625
25,0.9382352941176472,0.626953125,0.6323529411764706,0.591796875,0.5794117647058824,0.580078125,0.7,0.51171875,0.6529411764705882,0.578125
26,0.9264705882352942,0.611328125,0.7,0.55078125,0.6058823529411764,0.578125,0.6941176470588235,0.59765625,0.6352941176470588,0.609375
27,0.9382352941176472,0.625,0.7,0.58984375,0.5941176470588235,0.556640625,0.7588235294117647,0.587890625,0.6352941176470588,0.509765625
