Epoch,Ours,ResNet-50,ResNet-101,ResNeXt-50,ResNeXt-101
53,0.3821942995895039,1.5889952291141858,1.6951035911386665,1.3996544426137751,1.5414314595135776
54,0.3601532849398526,1.5679067156531594,1.7119631442156704,1.3422149961644954,1.470871979540045
55,0.3665728975426067,1.5262065692381426,1.7322989268736406,1.405846357345581,1.629852219061418
56,0.3588151173158125,1.4519832134246826,1.7603890895843506,1.4678768894889138,1.530843192880804
57,0.4024133600971915,1.448507092215798,1.682923902164806,1.4188136946071277,1.5267185948111794
58,0.3983618481592698,1.4493279240348125,1.7081092379309917,1.3638386943123555,1.5320832079107112
59,0.3943547037514773,1.428256706757979,1.662185246294195,1.382844708182595,1.5603977225043557
60,0.3933919072151184,1.4485776207663796,1.64355439489538,1.41884154623205,1.5229862603274258
61,0.400541980158199,1.4072379957545886,1.650519999590787,1.356725118376992,1.52304254878651
62,0.41022728248076,1.4329971291802146,1.7049417712471702,1.385277531363747,1.5498175512660632
63,0.3566516827453266,1.417312275279652,1.6498675996607,1.3427144397388806,1.5384719263423572
64,0.3553749485449357,1.4063158252022483,1.6600131880153308,1.2776108655062588,1.5498083179647273
65,0.4008985432711514,1.4039162722500889,1.6322881091724744,1.365400715307756,1.5573695356195625
66,0.356167660518126,1.4196749275380915,1.6268152648752383,1.359289288520813,1.5288099700754338
67,0.3410132066770033,1.4012111858888106,1.6409620480103926,1.4016313552856443,1.520363135771318
68,0.3545288226821206,1.38215341351249,1.6446591073816472,1.3372591083700007,1.4678664749318904
69,0.3709808317097751,1.396913625977256,1.6078427813269875,1.2567095756530762,1.4854352907700972
70,0.3719428913159804,1.3788045969876377,1.614892070943659,1.239693446592851,1.4574550173499368
71,0.341481937603517,1.365035891532898,1.6117464303970337,1.2749174941669812,1.4250008409673518
72,0.3574280332435261,1.3762013587084685,1.5972022793509744,1.264295220375061,1.437889044935053
73,0.3490990481593392,1.4111126769672742,1.6231687502427534,1.2763187343424016,1.475434346632524
74,0.3558181551369754,1.3778902183879504,1.6515802903608845,1.3123755129900845,1.4480768117037686
75,0.3641051216558976,1.414547085762024,1.6340603286569768,1.3519074591723357,1.449218143116344
76,0.3927135304971175,1.4175334193489768,1.6226158358834006,1.3302655220031738,1.407335021279075
77,0.3412907448681918,1.38547513701699,1.6000392545353284,1.3043139956214211,1.3629813952879473
78,0.3315946568142284,1.434809771451083,1.663898934017528,1.2940564480694858,1.4162504889748313
79,0.3436573147773742,1.395596601746299,1.5782171379436143,1.2650769298726865,1.425875273617831
80,0.3440926318818872,1.360039320859042,1.5773178122260354,1.28555458242243,1.397338704629378
81,0.3579478074203838,1.385865569114685,1.5282849723642522,1.290116310119629,1.41873900456862
82,0.3649712150747126,1.3219798369841145,1.62196176702326,1.270840666510842,1.4314036260951648
83,0.3651131256060166,1.3792620788921008,1.6273848035118796,1.267378276044672,1.4538031816482544
84,0.3405560065399516,1.386745496229692,1.6185826821760698,1.3471546498211948,1.369897560639815
85,0.3561765876683322,1.3364121372049504,1.5545030723918567,1.250065034086054,1.4064405181191184
86,0.3386140899224715,1.3684982386502351,1.51012076031078,1.1911700530485674,1.3391514257951216
87,0.3822158710523085,1.339652581648393,1.535278927196156,1.181948000734503,1.3384577144276013
88,0.3690248348496177,1.3066449056972156,1.5286494926972822,1.2604061581871726,1.3491196849129417
89,0.3661559088663621,1.3088231411847202,1.5322600603103638,1.190762617371299,1.3183393478393557
90,0.3760861537673257,1.2854885296388106,1.4699688282879917,1.3243552012877031,1.3351720354773782
91,0.3658630847930908,1.2924486073580654,1.5955183614384043,1.2044951698996804,1.3023543682965366
92,0.3297008546915921,1.2806250832297583,1.492328329519792,1.2154687643051147,1.3790937011892146
93,0.3298576501282779,1.356831192970276,1.518001296303489,1.244832905856046,1.3371365395459265
94,0.3389243646101518,1.3266308849508113,1.4812615784731775,1.205163305455988,1.286162636496804
95,0.3311457254669883,1.328805847601457,1.499685059894215,1.175319162282077,1.2923966429450295
96,0.3444082276387648,1.2808638160878962,1.5085333694111218,1.2215358885851773,1.3062551671808416
97,0.3343350020321933,1.2899724245071411,1.462342695756392,1.22271052273837,1.2756614359942349
98,0.3347371952100234,1.3008016456257214,1.4325004707683215,1.2709475430575283,1.276586575941606
99,0.3524127385833047,1.204936927015131,1.4646889079700818,1.2314715602181174,1.2860736738551746
100,0.3389683420007879,1.2500845952467483,1.5605202263051814,1.25550406629389,1.2847456823695789
101,0.3342938937924125,1.2542141350832852,1.4950614300641147,1.2329578074541958,1.2799786112525249
102,0.3382669768550179,1.238823738965121,1.517223975875161,1.2207023122093894,1.2714504328641023
103,0.3579002862626856,1.2779578078876843,1.4389776208183982,1.2116590304808184,1.3098570108413696
104,0.3299336785619909,1.2672854336825283,1.4498669450933284,1.2452583746476606,1.321797956119884
105,0.3312417512590235,1.2211047519337048,1.4041567932475696,1.1798885193738071,1.3052946437488904
106,0.3376304805278778,1.1909267035397617,1.4476257671009412,1.1901916482231834,1.2740485993298618
107,0.3446777788075534,1.219837026162581,1.4352211410349065,1.1969760006124324,1.278152259913358
108,0.3372562663121657,1.2571585720235652,1.4609220244667749,1.1884447552941062,1.2983718568628484
109,0.3373469791629098,1.1940382827412,1.4482936208898372,1.2106336788697676,1.2716609998182815
110,0.3453045568682931,1.2675875533710828,1.3955868590961804,1.142974062399431,1.2788380709561435
111,0.3494363752278415,1.247809355909174,1.4290785247629338,1.1411483938043767,1.275591416792436
112,0.3480851541865956,1.2384763197465376,1.45361712845889,1.157098336653276,1.2897721854123203
113,0.3298315839333968,1.251134157180786,1.410899118943648,1.2039317217740146,1.281271446834911
114,0.325702201236378,1.234227028760043,1.368355209177191,1.1704112399708142,1.250066789713773
115,0.334262958981774,1.2324853268536655,1.3898233283649792,1.1742790720679543,1.2235789407383313
116,0.3233214914798736,1.2400553009726785,1.3712140104987405,1.2008564797314731,1.2213590361855249
117,0.3407281935214996,1.1699587323448877,1.3343331055207686,1.1645189632068982,1.2439397031610662
118,0.3139589916576039,1.2027779384092852,1.4361255927519363,1.1475420865145596,1.2592709931460293
119,0.3777977526187897,1.19127910787409,1.3830099539323286,1.1852225498719648,1.298062346198342
120,0.3318627828901464,1.165475997057828,1.4324148134751753,1.1241379542784258,1.204448407346552
121,0.3399404883384704,1.2152490507472644,1.4584497538479892,1.1834587292237717,1.2192267721349543
122,0.3281659267165444,1.199828776446256,1.39881939237768,1.1716422059319236,1.2240175225517966
123,0.321505451744253,1.154700235887007,1.388733755458485,1.152349049394781,1.2021920680999756
124,0.339807624166662,1.1572699546813965,1.3773399916562168,1.1546327851035378,1.217629985375838
125,0.3269589326598427,1.1892534386027942,1.3463225039568814,1.150616472417658,1.1711827624927869
126,0.3228450444611636,1.240368897264654,1.3524716225537388,1.133563681082292,1.229229818690907
127,0.3372234214435924,1.1361529176885432,1.3596418337388472,1.133602738380432,1.216168132695285
128,0.3394455449147658,1.1705876805565574,1.3313113992864436,1.1388497894460503,1.1627913821827285
129,0.3330935212698849,1.161597468636253,1.366377483714711,1.149219111962752,1.1771008751609109
130,0.326345446434888,1.1910978880795566,1.3124230124733665,1.1377806121652776,1.1822230924259534
131,0.3192737725648013,1.1346306909214368,1.404727491465482,1.127702290361578,1.20836079120636
132,0.3317886834794825,1.1388738480481235,1.377941012382507,1.157842603596774,1.1667381633411755
133,0.3427604274316267,1.1818224841898135,1.2975950132716785,1.1037529490210791,1.1913496472618796
134,0.3215841325846585,1.1448774554512715,1.322765437039462,1.1662066849795254,1.160225879062306
135,0.3176903507926247,1.1540234739130193,1.3260616714304143,1.1574524532664905,1.1169055700302124
136,0.3178865692832253,1.1386701302094893,1.287509029561823,1.1250991387800735,1.1764482693238691
137,0.3236319476907903,1.1561350172216245,1.3132262446663596,1.1194321350617842,1.1292811848900537
138,0.3270367004654624,1.117330334403298,1.2740716175599531,1.127476768060164,1.1776386282660745
139,0.3095430975610559,1.1683364673094316,1.3035249384966765,1.106843970038674,1.161950479854237
140,0.3246450668031519,1.156925689090382,1.2703793915835293,1.1198031902313232,1.1477092937989668
141,0.32149876518683,1.1804411628029563,1.2766628048636697,1.1117116429589011,1.1520210721276023
142,0.3397648361596194,1.1778543537313289,1.305522615259344,1.1133674599907617,1.1382632038810037
143,0.3233358589085666,1.1474117907610806,1.3278960531408135,1.129913405938582,1.1344971114938909
144,0.3201101720333099,1.1594242507761174,1.28493641723286,1.0993328419598667,1.1838378581133755
145,0.3195525516163219,1.1627172340046277,1.2324212356047195,1.1124564626000144,1.1305884773081
146,0.3195897042751312,1.1562654430216008,1.2448816082694314,1.1463909257542004,1.1554927609183572
147,0.3245624656027013,1.142602031881159,1.2512317895889282,1.149226513775912,1.1226096044887195
148,0.3368838104334744,1.1402248360893943,1.281357624314048,1.1199841065840288,1.1759738271886653
149,0.3134029561823064,1.169787201014432,1.2614629160274158,1.0962558551268144,1.0983353419737385
150,0.3156083551320163,1.148783271962946,1.286101753061468,1.1282066865400835,1.1422311609441584
151,0.3293930021199313,1.1373850323937156,1.2735762812874534,1.0940982428464023,1.1395943273197522
152,0.3260719532316381,1.1107868389649824,1.23566274209456,1.0661652304909446,1.140460415319963
153,0.3200886953960765,1.1298394419930198,1.2491150986064563,1.1568469242616133,1.1447023370049216
154,0.316947189244357,1.117968125776811,1.2582499547438188,1.1478971351276746,1.0983139168132434
155,0.3038828562606465,1.1391157128594138,1.2563978325236926,1.1164928566325794,1.1402914307334209
156,0.3195393491875041,1.1548050750385632,1.2221254218708386,1.0905055674639614,1.1025471687316897
157,0.3227256780320948,1.1582204536958174,1.22222591530193,1.1155536391518333,1.1327357725663618
158,0.3285270848057486,1.1101051785729148,1.2209061275828967,1.114816275509921,1.1043856252323498
159,0.3116678189147602,1.1096522157842463,1.2552844394337048,1.1271603215824475,1.1259886351498691
160,0.3151941841298883,1.1070179830897935,1.191412860696966,1.0702461762861772,1.1343786391344937
161,0.3248117376457561,1.1361544023860584,1.240346680987965,1.120790113102306,1.1468897732821377
162,0.3109869875691153,1.1177768165414983,1.200953646139665,1.091881665316495,1.126300876790827
163,0.3174654949795116,1.0979260422966697,1.2332540858875622,1.1156639619307085,1.116856174035506
164,0.3021803037686781,1.077115156433799,1.2141740213740957,1.076577825979753,1.11121112650091
165,0.3214542350985787,1.1220666495236484,1.1717336936430498,1.1052068363536487,1.1076991774819114
166,0.3265255797993053,1.09187773140994,1.2375283999876543,1.0945942185141824,1.1246342658996582
167,0.323222970420664,1.097220626744357,1.231937430121682,1.103377721526406,1.0811472697691484
168,0.3244251175360246,1.114366249604659,1.2638271071694114,1.0831189372322776,1.1018549312244763
169,0.315438609231602,1.1112813624468716,1.2449728575619785,1.0959927385503596,1.1717190742492676
170,0.3166134113615209,1.087154290892861,1.208846460689198,1.1088731722398235,1.1121864318847656
171,0.3188522160053253,1.0998308658599854,1.19163010337136,1.0748725045811047,1.1109906326640735
172,0.3090900426561182,1.0977579246867786,1.2043183283372358,1.0931999249891802,1.0995840267701582
173,0.3142110515724529,1.1313035813244907,1.2014149752530183,1.071578719399192,1.104151877489957
174,0.301727140491659,1.1045365983789617,1.1867677515203303,1.1110266663811423,1.1007300398566506
175,0.3169117190621116,1.094126582145691,1.1883323300968518,1.087835756215182,1.0992000969973477
176,0.3149071091955358,1.110636212609031,1.223732124675404,1.1081162257628008,1.1417676535519687
177,0.3266850249333815,1.0943374633789062,1.187258406118913,1.120750763199546,1.0932856364683672
178,0.3153664686463096,1.1114295612681997,1.1721730665727097,1.105989607897672,1.1124261292544275
179,0.3101286535913294,1.0958848541433162,1.173047965223139,1.089817556467923,1.0793551206588743
180,0.3286409323865717,1.0990348620848225,1.1696956049312244,1.1124271696264094,1.1152805956927212
181,0.3161808767101981,1.095040115443143,1.1638958670876245,1.0751055479049685,1.097676862369884
182,0.3330036564306779,1.1267844980413264,1.1981136040254072,1.0917342034253208,1.1274105852300471
183,0.3301029422066428,1.0904988592321223,1.1597579609264026,1.0861275412819602,1.0948968583887273
184,0.3018702810460871,1.128492452881553,1.1671440926465122,1.0797464414076372,1.0937382958152078
185,0.3143369365822185,1.1094510338523171,1.1510173624212092,1.1242569143121892,1.086786616932262
186,0.3093127256089991,1.07140023058111,1.220175634730946,1.067893234166232,1.122332681309093
187,0.3228092735463923,1.1021846641193738,1.1945134834809736,1.084731394594366,1.0835185159336438
188,0.3237292631105943,1.1111601699482312,1.206289984963157,1.093021880496632,1.0917473272843794
189,0.3070839860222556,1.0929120887409558,1.1778270656412295,1.0881780277598987,1.1177532997998323
190,0.3210688368840651,1.1047477830540051,1.164888316934759,1.0748528783971614,1.1134168126366355
191,0.3098702403632077,1.0789155093106355,1.1977653720162131,1.1132016723806208,1.1309561187570745
192,0.3071045116944746,1.1305800676345823,1.1378308642994277,1.085362521084872,1.0907300168817693
193,0.3264119056138125,1.0923339453610508,1.17236281525005,1.0878985795107754,1.107662395997481
194,0.3162971870465712,1.1254054416309704,1.1687337160110474,1.1030733585357666,1.1405608220533892
195,0.3203738087957555,1.0931536826220425,1.1602602980353616,1.1184588345614346,1.1018457195975564
196,0.3075681030750274,1.0997959483753552,1.2128095518458972,1.0850037227977405,1.123568664897572
197,0.3087785975499587,1.0937449173493818,1.1904724836349487,1.0640482685782693,1.1280002702366223
198,0.3317909592931921,1.1031220176003196,1.143950267271562,1.102930036458102,1.1250636252489956
199,0.3286085101691159,1.0856414383107966,1.1992796442725442,1.0625233975323765,1.0775149193677036
200,0.2985657805746252,1.0762372992255471,1.157969951629639,1.0871705250306565,1.1162866245616565
