Epoch,Ours_Train,Ours_Test,ResNet-50_Train,ResNet-50_Test,ResNet-101_Train,ResNet-101_Test,ResNeXt-50_Train,ResNeXt-50_Test,ResNeXt-101_Train,ResNeXt-101_Test
1,0.4315196998123827,0.525390625,0.448405253283302,0.537109375,0.4165103189493433,0.546875,0.4530956848030019,0.50390625,0.4455909943714822,0.521484375
2,0.5722326454033771,0.62890625,0.5450281425891182,0.626953125,0.5403377110694184,0.537109375,0.5300187617260788,0.525390625,0.5403377110694184,0.6328125
3,0.625703564727955,0.548828125,0.5825515947467167,0.611328125,0.5356472795497186,0.591796875,0.5337711069418386,0.6171875,0.5412757973733584,0.5703125
4,0.6341463414634146,0.611328125,0.5975609756097561,0.583984375,0.5431519699812383,0.54296875,0.5684803001876173,0.615234375,0.5581613508442776,0.623046875
5,0.6791744840525328,0.619140625,0.5525328330206379,0.63671875,0.5628517823639775,0.634765625,0.5787992495309568,0.5859375,0.5778611632270169,0.513671875
6,0.7335834896810507,0.638671875,0.5694183864915572,0.490234375,0.5637898686679175,0.53515625,0.5975609756097561,0.6328125,0.5694183864915572,0.650390625
7,0.7326454033771107,0.701171875,0.5722326454033771,0.580078125,0.5337711069418386,0.58203125,0.625703564727955,0.478515625,0.5469043151969981,0.650390625
8,0.775797373358349,0.6953125,0.5684803001876173,0.646484375,0.5722326454033771,0.5234375,0.6135084427767354,0.59375,0.600375234521576,0.58203125
9,0.7711069418386491,0.568359375,0.5984990619136961,0.560546875,0.574108818011257,0.640625,0.6191369606003753,0.658203125,0.6050656660412758,0.423828125
10,0.7617260787992496,0.685546875,0.6050656660412758,0.658203125,0.5787992495309568,0.357421875,0.6360225140712945,0.51953125,0.5619136960600375,0.595703125
11,0.7814258911819888,0.6953125,0.6013133208255159,0.61328125,0.5938086303939962,0.650390625,0.6200750469043153,0.56640625,0.6228893058161351,0.638671875
12,0.8227016885553471,0.689453125,0.5975609756097561,0.611328125,0.6031894934333959,0.595703125,0.6566604127579737,0.587890625,0.5975609756097561,0.677734375
13,0.8227016885553471,0.703125,0.6153846153846154,0.5859375,0.5806754221388368,0.642578125,0.6388367729831145,0.609375,0.6303939962476548,0.638671875
14,0.8217636022514071,0.69140625,0.6378986866791745,0.5859375,0.5938086303939962,0.65625,0.6097560975609756,0.5390625,0.6238273921200751,0.6328125
15,0.8414634146341463,0.671875,0.624765478424015,0.615234375,0.5909943714821764,0.58984375,0.6322701688555347,0.6640625,0.5938086303939962,0.66796875
16,0.8386491557223265,0.66796875,0.6332082551594747,0.619140625,0.5975609756097561,0.52734375,0.6060037523452158,0.658203125,0.6172607879924953,0.56640625
17,0.8696060037523452,0.669921875,0.6088180112570356,0.615234375,0.6285178236397748,0.640625,0.626641651031895,0.6484375,0.6472795497185742,0.615234375
18,0.850844277673546,0.681640625,0.6238273921200751,0.54296875,0.6088180112570356,0.625,0.6341463414634146,0.65625,0.6285178236397748,0.60546875
