Epoch,Ours_Train,Ours_Test,ResNet-50_Train,ResNet-50_Test,ResNet-101_Train,ResNet-101_Test,ResNeXt-50_Train,ResNeXt-50_Test,ResNeXt-101_Train,ResNeXt-101_Test
1,0.4814189189189189,0.529296875,0.3918918918918919,0.44140625,0.3547297297297297,0.16796875,0.4003378378378378,0.185546875,0.4138513513513513,0.517578125
2,0.535472972972973,0.56640625,0.5675675675675675,0.544921875,0.5337837837837838,0.353515625,0.5304054054054054,0.556640625,0.5405405405405406,0.3125
3,0.6165540540540541,0.556640625,0.5506756756756757,0.560546875,0.5456081081081081,0.369140625,0.5337837837837838,0.53515625,0.5405405405405406,0.517578125
4,0.6030405405405406,0.544921875,0.5709459459459459,0.6171875,0.5540540540540541,0.5546875,0.5489864864864865,0.513671875,0.5405405405405406,0.517578125
5,0.6283783783783784,0.5859375,0.5929054054054054,0.6171875,0.5523648648648649,0.580078125,0.589527027027027,0.41796875,0.5405405405405406,0.517578125
6,0.6925675675675675,0.630859375,0.5827702702702703,0.580078125,0.5962837837837838,0.537109375,0.5625,0.525390625,0.5405405405405406,0.517578125
7,0.6976351351351351,0.640625,0.589527027027027,0.5625,0.5675675675675675,0.59375,0.5743243243243243,0.591796875,0.5388513513513513,0.517578125
8,0.7533783783783784,0.619140625,0.6047297297297297,0.513671875,0.5844594594594594,0.625,0.581081081081081,0.533203125,0.5202702702702703,0.5546875
9,0.7584459459459459,0.587890625,0.6114864864864865,0.623046875,0.5996621621621622,0.525390625,0.589527027027027,0.60546875,0.5540540540540541,0.52734375
10,0.7567567567567568,0.662109375,0.6165540540540541,0.623046875,0.6283783783783784,0.443359375,0.5878378378378378,0.646484375,0.543918918918919,0.517578125
11,0.7719594594594594,0.66015625,0.625,0.62890625,0.589527027027027,0.615234375,0.6114864864864865,0.54296875,0.5557432432432432,0.591796875
12,0.8209459459459459,0.646484375,0.6148648648648649,0.556640625,0.5777027027027027,0.59375,0.581081081081081,0.494140625,0.5540540540540541,0.587890625
13,0.8125,0.634765625,0.6452702702702703,0.576171875,0.6266891891891891,0.576171875,0.6233108108108109,0.48046875,0.5405405405405406,0.533203125
14,0.8023648648648649,0.654296875,0.597972972972973,0.50390625,0.6030405405405406,0.52734375,0.589527027027027,0.599609375,0.5456081081081081,0.5390625
15,0.8378378378378378,0.6171875,0.6030405405405406,0.615234375,0.6013513513513513,0.642578125,0.581081081081081,0.58203125,0.606418918918919,0.546875
16,0.8158783783783784,0.650390625,0.6638513513513513,0.56640625,0.6300675675675675,0.5625,0.6114864864864865,0.595703125,0.5760135135135135,0.609375
17,0.8851351351351351,0.62890625,0.6452702702702703,0.646484375,0.643581081081081,0.6328125,0.5996621621621622,0.640625,0.5675675675675675,0.484375
18,0.8800675675675675,0.634765625,0.6503378378378378,0.533203125,0.6097972972972973,0.587890625,0.6283783783783784,0.6328125,0.5591216216216216,0.59375
19,0.8581081081081081,0.626953125,0.6739864864864865,0.578125,0.6182432432432432,0.55078125,0.6047297297297297,0.615234375,0.6030405405405406,0.603515625
20,0.8412162162162162,0.615234375,0.6672297297297297,0.599609375,0.6216216216216216,0.548828125,0.6165540540540541,0.619140625,0.6148648648648649,0.609375
21,0.893581081081081,0.634765625,0.6486486486486487,0.5234375,0.6503378378378378,0.6328125,0.6216216216216216,0.529296875,0.6199324324324325,0.638671875
22,0.8918918918918919,0.607421875,0.6452702702702703,0.560546875,0.6807432432432432,0.603515625,0.6114864864864865,0.623046875,0.6114864864864865,0.59375
23,0.902027027027027,0.615234375,0.6587837837837838,0.568359375,0.6655405405405406,0.48828125,0.6233108108108109,0.591796875,0.6013513513513513,0.640625
24,0.9003378378378378,0.6484375,0.6334459459459459,0.6484375,0.6554054054054054,0.611328125,0.643581081081081,0.63671875,0.6266891891891891,0.58984375
25,0.9324324324324323,0.626953125,0.6706081081081081,0.63671875,0.6452702702702703,0.533203125,0.6334459459459459,0.60546875,0.6030405405405406,0.63671875
26,0.9037162162162162,0.60546875,0.6824324324324325,0.587890625,0.643581081081081,0.548828125,0.6570945945945946,0.525390625,0.625,0.63671875
27,0.9138513513513512,0.630859375,0.6587837837837838,0.603515625,0.6402027027027027,0.623046875,0.6739864864864865,0.587890625,0.625,0.64453125
28,0.9037162162162162,0.646484375,0.6385135135135135,0.57421875,0.6773648648648649,0.630859375,0.6334459459459459,0.65234375,0.6368243243243243,0.603515625
29,0.9037162162162162,0.669921875,0.652027027027027,0.615234375,0.643581081081081,0.62890625,0.6570945945945946,0.607421875,0.6385135135135135,0.625
30,0.9003378378378378,0.615234375,0.6739864864864865,0.580078125,0.6655405405405406,0.599609375,0.6621621621621622,0.580078125,0.6216216216216216,0.634765625
