Epoch,Ours_Train,Ours_Test,ResNet-50_Train,ResNet-50_Test,ResNet-101_Train,ResNet-101_Test,ResNeXt-50_Train,ResNeXt-50_Test,ResNeXt-101_Train,ResNeXt-101_Test
1,0.5160472972972973,0.556640625,0.4662162162162162,0.56640625,0.4493243243243243,0.51953125,0.4577702702702703,0.416015625,0.4873310810810811,0.517578125
2,0.5819256756756757,0.56640625,0.5506756756756757,0.53125,0.5422297297297297,0.560546875,0.5380067567567568,0.5234375,0.5464527027027027,0.59765625
3,0.6444256756756757,0.60546875,0.527027027027027,0.541015625,0.5515202702702703,0.58203125,0.5701013513513513,0.548828125,0.5793918918918919,0.611328125
4,0.6545608108108109,0.677734375,0.5836148648648649,0.59765625,0.5878378378378378,0.59765625,0.5574324324324325,0.642578125,0.566722972972973,0.646484375
5,0.683277027027027,0.685546875,0.5827702702702703,0.5546875,0.5878378378378378,0.578125,0.5701013513513513,0.546875,0.5489864864864865,0.529296875
6,0.6959459459459459,0.638671875,0.5929054054054054,0.5390625,0.5869932432432432,0.611328125,0.5658783783783784,0.576171875,0.5785472972972973,0.64453125
7,0.7221283783783784,0.68359375,0.589527027027027,0.61328125,0.5853040540540541,0.615234375,0.5912162162162162,0.638671875,0.5743243243243243,0.56640625
8,0.7601351351351351,0.6171875,0.6021959459459459,0.54296875,0.6005067567567568,0.580078125,0.6089527027027027,0.619140625,0.59375,0.53515625
9,0.7972972972972973,0.662109375,0.6089527027027027,0.623046875,0.5920608108108109,0.609375,0.6030405405405406,0.568359375,0.5337837837837838,0.623046875
10,0.7820945945945946,0.66015625,0.6013513513513513,0.6328125,0.6114864864864865,0.6015625,0.5912162162162162,0.57421875,0.5929054054054054,0.580078125
11,0.8057432432432432,0.65625,0.6216216216216216,0.61328125,0.6055743243243243,0.5625,0.6199324324324325,0.6015625,0.5912162162162162,0.62890625
12,0.8184121621621622,0.65234375,0.6030405405405406,0.60546875,0.5929054054054054,0.59375,0.6148648648648649,0.638671875,0.6182432432432432,0.6015625
13,0.831081081081081,0.658203125,0.6275337837837838,0.560546875,0.612331081081081,0.56640625,0.5988175675675675,0.615234375,0.59375,0.58984375
14,0.8614864864864865,0.62109375,0.6140202702702703,0.544921875,0.5988175675675675,0.60546875,0.6140202702702703,0.619140625,0.6047297297297297,0.599609375
15,0.8505067567567568,0.650390625,0.6140202702702703,0.62109375,0.6081081081081081,0.615234375,0.6190878378378378,0.619140625,0.6131756756756757,0.609375
16,0.8386824324324325,0.701171875,0.6021959459459459,0.640625,0.6114864864864865,0.58203125,0.629222972972973,0.611328125,0.5945945945945946,0.623046875
17,0.8547297297297297,0.662109375,0.6326013513513513,0.576171875,0.6402027027027027,0.626953125,0.6587837837837838,0.560546875,0.5836148648648649,0.59765625
18,0.8454391891891891,0.705078125,0.6545608108108109,0.6640625,0.6224662162162162,0.576171875,0.6503378378378378,0.666015625,0.5912162162162162,0.607421875
19,0.8521959459459459,0.681640625,0.6418918918918919,0.654296875,0.6089527027027027,0.642578125,0.6494932432432432,0.654296875,0.620777027027027,0.658203125
20,0.875,0.68359375,0.6494932432432432,0.572265625,0.6233108108108109,0.62109375,0.6756756756756757,0.68359375,0.6258445945945946,0.607421875
21,0.8826013513513513,0.697265625,0.6342905405405406,0.603515625,0.6013513513513513,0.5859375,0.6528716216216216,0.642578125,0.6089527027027027,0.623046875
22,0.9054054054054054,0.70703125,0.6410472972972973,0.63671875,0.6199324324324325,0.5859375,0.674831081081081,0.65234375,0.6241554054054054,0.6171875
23,0.8809121621621622,0.712890625,0.6503378378378378,0.65625,0.6334459459459459,0.65625,0.6782094594594594,0.556640625,0.6131756756756757,0.5625
24,0.8758445945945946,0.69921875,0.6140202702702703,0.578125,0.6266891891891891,0.62890625,0.6841216216216216,0.615234375,0.6140202702702703,0.626953125
25,0.8910472972972973,0.712890625,0.6351351351351351,0.568359375,0.6190878378378378,0.607421875,0.6773648648648649,0.595703125,0.6233108108108109,0.625
26,0.9028716216216216,0.70703125,0.6503378378378378,0.515625,0.6334459459459459,0.515625,0.6815878378378378,0.626953125,0.6461148648648649,0.640625
27,0.9197635135135136,0.6953125,0.6621621621621622,0.623046875,0.6478040540540541,0.61328125,0.6908783783783784,0.625,0.6326013513513513,0.60546875
28,0.9155405405405406,0.705078125,0.6342905405405406,0.662109375,0.6342905405405406,0.65234375,0.6824324324324325,0.607421875,0.6317567567567568,0.640625
29,0.8944256756756757,0.68359375,0.6613175675675675,0.60546875,0.6182432432432432,0.611328125,0.6934121621621622,0.68359375,0.6461148648648649,0.59765625
30,0.9138513513513512,0.666015625,0.6317567567567568,0.6171875,0.637668918918919,0.615234375,0.6942567567567568,0.5390625,0.6258445945945946,0.5859375
31,0.924831081081081,0.6796875,0.6554054054054054,0.630859375,0.6393581081081081,0.68359375,0.706081081081081,0.623046875,0.6334459459459459,0.625
32,0.918918918918919,0.69921875,0.6646959459459459,0.6640625,0.6503378378378378,0.6171875,0.6967905405405406,0.63671875,0.6570945945945946,0.466796875
33,0.9375,0.708984375,0.6655405405405406,0.591796875,0.6402027027027027,0.66015625,0.7086148648648649,0.615234375,0.6385135135135135,0.650390625
34,0.9130067567567568,0.712890625,0.6706081081081081,0.640625,0.6199324324324325,0.607421875,0.6951013513513513,0.634765625,0.6503378378378378,0.650390625
35,0.910472972972973,0.671875,0.6596283783783784,0.666015625,0.6427364864864865,0.47265625,0.7035472972972973,0.58984375,0.6570945945945946,0.630859375
36,0.9214527027027029,0.71484375,0.674831081081081,0.6328125,0.6511824324324325,0.6015625,0.7043918918918919,0.638671875,0.6393581081081081,0.662109375
37,0.9163851351351352,0.705078125,0.683277027027027,0.6015625,0.629222972972973,0.564453125,0.6866554054054054,0.634765625,0.6587837837837838,0.6640625
38,0.924831081081081,0.701171875,0.6638513513513513,0.615234375,0.6342905405405406,0.654296875,0.7381756756756757,0.6875,0.6613175675675675,0.662109375
39,0.9214527027027029,0.716796875,0.6900337837837838,0.66015625,0.6554054054054054,0.62109375,0.700168918918919,0.6484375,0.65625,0.466796875
40,0.9239864864864864,0.681640625,0.700168918918919,0.638671875,0.6511824324324325,0.619140625,0.7212837837837838,0.6328125,0.6418918918918919,0.5859375
41,0.9307432432432432,0.689453125,0.6706081081081081,0.666015625,0.6511824324324325,0.650390625,0.71875,0.623046875,0.6739864864864865,0.6328125
42,0.9180743243243245,0.701171875,0.6731418918918919,0.650390625,0.6722972972972973,0.6328125,0.7271959459459459,0.6640625,0.6680743243243243,0.646484375
43,0.9172297297297296,0.701171875,0.6824324324324325,0.64453125,0.660472972972973,0.62109375,0.7339527027027027,0.642578125,0.6638513513513513,0.66015625
44,0.9307432432432432,0.662109375,0.7035472972972973,0.642578125,0.6731418918918919,0.67578125,0.706081081081081,0.5625,0.6841216216216216,0.658203125
45,0.9197635135135136,0.703125,0.6680743243243243,0.58984375,0.6655405405405406,0.65625,0.7288851351351351,0.69140625,0.6773648648648649,0.6171875
46,0.9130067567567568,0.697265625,0.6993243243243243,0.6328125,0.6807432432432432,0.56640625,0.7255067567567568,0.634765625,0.7111486486486487,0.642578125
47,0.9349662162162162,0.71875,0.7103040540540541,0.662109375,0.6773648648648649,0.62109375,0.7305743243243243,0.6796875,0.6883445945945946,0.611328125
48,0.920608108108108,0.703125,0.6908783783783784,0.62890625,0.6663851351351351,0.662109375,0.731418918918919,0.64453125,0.6875,0.634765625
49,0.929054054054054,0.6796875,0.6967905405405406,0.638671875,0.6765202702702703,0.65234375,0.7297297297297297,0.560546875,0.6967905405405406,0.666015625
50,0.929054054054054,0.703125,0.6680743243243243,0.583984375,0.6663851351351351,0.681640625,0.7179054054054054,0.626953125,0.6951013513513513,0.640625
51,0.9442567567567568,0.681640625,0.6908783783783784,0.677734375,0.6866554054054054,0.619140625,0.7415540540540541,0.646484375,0.7052364864864865,0.634765625
52,0.9408783783783784,0.70703125,0.7246621621621622,0.646484375,0.660472972972973,0.626953125,0.7297297297297297,0.583984375,0.6891891891891891,0.630859375
53,0.941722972972973,0.697265625,0.7094594594594594,0.6328125,0.6706081081081081,0.63671875,0.7576013513513513,0.6484375,0.7035472972972973,0.64453125
54,0.950168918918919,0.705078125,0.7288851351351351,0.615234375,0.6866554054054054,0.634765625,0.754222972972973,0.642578125,0.7069256756756757,0.6640625
55,0.9256756756756755,0.6953125,0.7094594594594594,0.619140625,0.6756756756756757,0.6171875,0.7077702702702703,0.595703125,0.6942567567567568,0.650390625
56,0.9341216216216216,0.71484375,0.7136824324324325,0.640625,0.700168918918919,0.654296875,0.722972972972973,0.681640625,0.7212837837837838,0.650390625
